time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,mag_x,mag_y,mag_z
19:16.1,2.766602939,-9.613475177,0.628247999,-48.8495826,109.0467153,-3.173092178,0.204946996,5.355871886,5.139344262
19:16.1,2.464008142,-10.08628842,0.341704103,-46.70914637,119.8530102,6.470619344,0.197879859,5.34519573,5.143442623
19:16.1,1.820361634,-10.06737589,0.240042184,-40.21494658,118.3546584,4.837410135,0.197879859,5.348754448,5.139344262
19:16.1,1.365009451,-9.670212766,0.701690905,-37.46153119,112.149363,1.757644197,0.208480565,5.338078292,5.151639344
19:16.2,1.507175821,-9.48108747,0.93381637,-34.09043909,101.5852259,13.03456493,0.201413428,5.348754448,5.143442623
19:16.2,1.357485987,-9.878250591,0.949094832,-31.99587657,94.13887148,31.90201989,0.19434629,5.334519573,5.143442623
19:16.2,0.552559989,-10.05791962,1.007990445,-19.10851499,99.42094,44.361073,0.187279152,5.341637011,5.135245902
19:16.2,0.374489895,-9.537825059,1.122289391,-6.847290512,106.7008109,47.23863209,0.173144876,5.34519573,5.139344262
19:16.2,0.521531974,-8.875886525,0.976860529,0.448744203,108.4110509,48.93405879,0.173144876,5.34519573,5.131147541
19:16.2,0.582748404,-9.235224586,0.979841745,-0.72924203,106.0500117,46.19648907,0.16254417,5.34519573,5.135245902
19:16.2,0.576832506,-9.604018913,1.081688173,-8.803363536,105.0057058,32.05756363,0.151943463,5.348754448,5.12704918
19:16.2,0.549533984,-9.755319149,1.0049947,-18.49995182,104.8240874,16.25432023,0.134275618,5.348754448,5.12704918
19:16.2,0.695199172,-9.91607565,1.230774062,-28.23154554,105.7473143,1.368784861,0.148409894,5.34519573,5.135245902
19:16.2,0.846727244,-10.66312057,1.325018624,-38.9491254,105.0359756,-6.626163078,0.155477032,5.338078292,5.12704918
19:16.3,0.219262414,-10.34160757,1.524276793,-51.85508241,104.0068046,-11.74355193,0.148409894,5.338078292,5.139344262
19:16.3,0.022646576,-9.887706856,1.462844349,-55.34531816,101.2522589,-14.06115357,0.134275618,5.323843416,5.12704918
19:16.3,-0.224636223,-9.169030733,1.271741697,-54.2685333,98.16474605,-7.217229268,0.155477032,5.327402135,5.135245902
19:16.3,0.548357683,-8.677304965,0.847077333,-57.72896144,93.79076955,12.78569495,0.151943463,5.309608541,5.131147541
19:16.3,1.152643199,-8.601654846,0.261491956,-61.87702156,102.0846766,22.6471677,0.148409894,5.31316726,5.131147541
19:16.3,1.27966808,-8.819148936,-0.345819171,-56.48441441,113.4055569,28.88447145,0.134275618,5.31316726,5.135245902
19:16.3,1.448701708,-9.395981087,-0.508510039,-43.01707774,121.2605528,32.80417355,0.144876325,5.295373665,5.12704918
19:16.3,1.283492134,-10.16193853,-0.528628166,-31.09899003,123.5156479,32.02645488,0.137809187,5.302491103,5.131147541
19:16.3,0.635631856,-10.6820331,-0.350179764,-14.85938542,123.9848288,29.80217948,0.123674912,5.298932384,5.135245902
19:16.3,0.117591788,-10.73877069,-0.099183674,-1.197453232,128.2528612,28.76003646,0.123674912,5.298932384,5.131147541
19:16.3,-0.18551737,-10.19976359,0.369334109,7.798862877,136.804061,25.68027052,0.116607774,5.295373665,5.143442623
19:16.4,-0.233672689,-9.225768322,0.271786317,7.666540603,148.0795368,14.82331787,0.123674912,5.306049822,5.131147541
19:16.4,0.206265783,-8.081560284,0.089175998,1.42477612,153.2405263,2.022068545,0.113074205,5.309608541,5.131147541
19:16.4,1.250815007,-7.854609929,-0.482705153,-6.649550387,150.6524641,-5.475139445,0.113074205,5.309608541,5.12704918
19:16.4,1.257623517,-8.535460993,-0.515204458,-10.94039454,149.3811353,-2.473145374,0.116607774,5.31316726,5.131147541
19:16.4,1.628905193,-9.169030733,-0.306572994,-7.481755794,145.9606554,12.44349874,0.113074205,5.306049822,5.12704918
19:16.4,0.978155021,-10.36052009,-0.023282419,-4.804560153,152.0146021,27.82677405,0.109540636,5.309608541,5.135245902
19:16.4,0.272671693,-10.88061466,0.234221674,3.256316633,157.8415258,49.41624437,0.102473498,5.31316726,5.139344262
19:16.4,-0.212153954,-10.41725768,0.312915821,11.59174384,167.9970215,50.0384193,0.09540636,5.309608541,5.12295082
19:16.4,-0.870321561,-9.906619385,0.383060642,17.83988404,171.0845343,32.46197733,0.091872792,5.316725979,5.135245902
19:16.4,-0.344947156,-9.622931442,0.924326242,4.549822595,165.545173,4.946290749,0.06360424,5.330960854,5.12704918
19:16.5,0.628403546,-8.998817967,0.614053623,-1.590240239,164.0165515,-6.563945585,0.081272085,5.323843416,5.12704918
19:16.5,1.464977949,-9.102836879,0.439959215,-15.68452702,161.1257919,-9.239297813,0.081272085,5.327402135,5.139344262
19:16.5,1.597918728,-8.951536643,0.407687007,-26.37560347,169.1321365,-4.464105172,0.084805654,5.330960854,5.118852459
19:16.5,1.662970678,-8.734042553,-0.056205284,-29.47188802,187.0972234,10.20366897,0.067137809,5.323843416,5.131147541
19:16.5,0.81569923,-9.48108747,-0.481709085,-20.24896241,210.4654577,23.75152822,0.088339223,5.31316726,5.131147541
19:16.5,-0.06028918,-10.23758865,-0.229945808,-8.278736504,227.023002,33.23969601,0.074204947,5.327402135,5.118852459
19:16.5,-0.938505544,-11.73167849,0.048835501,11.58190434,227.9613637,29.44442889,0.06360424,5.323843416,5.12704918
19:16.5,-1.382930009,-11.46690307,0.089871721,16.52195611,211.2373359,16.036559,0.056537102,5.338078292,5.131147541
19:16.5,-1.113118368,-10.59692671,0.529730739,2.856636167,174.641228,-8.399361649,0.056537102,5.330960854,5.118852459
19:16.5,-0.286189355,-9.736406619,0.40494699,-20.09467819,132.8084562,-28.65115585,0.053003534,5.334519573,5.12704918
19:16.6,0.128530973,-8.951536643,0.000553784,-37.47034596,112.8001622,-38.04599739,0.06360424,5.327402135,5.12704918
19:16.6,0.397627661,-8.970449173,-0.296246034,-35.20772599,114.3741884,-31.91757426,0.067137809,5.320284698,5.118852459
19:16.6,0.361292673,-9.178486998,-0.411521496,-23.02089371,124.9534603,-19.58295614,0.067137809,5.316725979,5.12295082
19:16.6,0.280773998,-8.809692671,-0.453643983,-7.916202043,144.0839319,-0.108880614,0.070671378,5.316725979,5.118852459
19:16.6,-0.28859497,-8.535460993,-0.48993234,5.856726155,168.4813372,23.00491829,0.056537102,5.323843416,5.131147541
19:16.6,-0.211628126,-9.509456265,-0.235713742,19.99840844,180.6346352,43.3655931,0.070671378,5.320284698,5.12295082
19:16.6,0.58591052,-10.51182033,0.099872219,33.48820761,177.0022672,55.15580816,0.06360424,5.327402135,5.12704918
19:16.6,0.925490778,-11.81678487,0.403824038,39.58860909,154.7994176,54.36253511,0.045936396,5.327402135,5.118852459
19:16.6,0.425523642,-11.76004728,0.535785457,35.76597614,131.3252392,35.27731892,0.010600707,5.330960854,5.12704918
19:16.6,-0.623417012,-10.58747045,0.524739163,32.78773016,116.7957671,12.14796564,0.028268551,5.334519573,5.12295082
19:16.7,-1.246762634,-9.71749409,-0.115372761,22.09372808,97.09017051,-31.57537805,0.03180212,5.352313167,5.131147541
19:16.7,-0.904523157,-9.367612293,-0.043814513,23.09719088,97.40800271,-37.59492056,0.038869258,5.348754448,5.118852459
19:16.7,-0.272749994,-9.159574468,0.428474072,18.71789678,107.1851267,-18.7896831,0.045936396,5.352313167,5.114754098
19:16.7,-0.196202949,-9.131205674,0.486284509,16.39226364,129.8420223,6.237303743,0.045936396,5.34519573,5.118852459
19:16.7,0.231903726,-8.724586288,0.517176979,16.69434947,159.7485191,29.47553764,0.038869258,5.362989324,5.118852459
19:16.7,0.835527303,-8.582742317,0.568581899,17.61684982,167.2856827,41.82571013,0.028268551,5.359430605,5.118852459
19:16.7,1.621476293,-9.386524823,0.617809897,14.65649749,163.6684496,50.0384193,0.03180212,5.366548043,5.12295082
19:16.7,1.360470443,-9.216312057,2.198116969,-8.790014289,170.3126561,56.15128806,0.010600707,5.362989324,5.118852459
19:16.7,0.376180557,-11.62765957,0.750773527,-29.52347382,162.1852326,50.62948549,0.003533569,5.366548043,5.114754098
19:16.7,-2.094654472,-11.36288416,-0.629986232,-13.8439216,159.0069106,37.59492056,-0.017667845,5.362989324,5.118852459
19:16.7,-2.209038041,-9.528368794,-0.627567685,12.49063148,148.8211452,-15.60103654,0,5.359430605,5.114754098
19:16.8,-0.920799398,-9.660756501,-0.835324846,36.48955877,154.2091578,-22.25830837,-0.014134276,5.359430605,5.114754098
19:16.8,-0.463408385,-9.30141844,-0.24508625,43.32612047,143.9477181,-7.746077965,-0.010600707,5.370106762,5.114754098
19:16.8,-0.887301289,-9.169030733,0.022696981,38.87593638,139.0894259,6.112868755,-0.042402827,5.370106762,5.118852459
19:16.8,-0.75114538,-9.339243499,0.395814986,22.83749053,121.9718915,15.66325404,-0.014134276,5.380782918,5.118852459
19:16.8,-0.046471567,-9.69858156,0.696469538,17.57416557,121.9264869,3.468625273,-0.024734982,5.377224199,5.118852459
19:16.8,0.088738715,-9.774231678,1.009791778,20.89477346,127.6928712,-4.308561438,-0.017667845,5.377224199,5.114754098
19:16.8,0.264539305,-10.06737589,1.138494338,22.48173452,140.0731922,-10.95027889,-0.042402827,5.384341637,5.12295082
19:16.8,0.303049234,-10.07683215,1.226493194,24.68138645,158.2653021,-16.22321148,-0.021201413,5.380782918,5.12295082
19:16.8,0.122656623,-10.28486998,1.034178847,28.06859677,169.1018667,-16.12988524,-0.024734982,5.380782918,5.12704918
19:16.8,-0.292105253,-10.10520095,0.889380787,35.86951609,196.4203013,-10.77918078,-0.024734982,5.380782918,5.12295082
19:16.9,-0.17704828,-10.08628842,0.338684869,44.46366754,238.2833429,-0.419968082,-0.028268551,5.384341637,5.114754098
19:16.9,-1.103461512,-9.641843972,-0.647298631,40.97109,238.3438823,8.290481035,-0.024734982,5.395017794,5.114754098
19:16.9,-1.114956607,-9.452718676,-0.90413318,22.12412679,202.1715507,10.68585454,-0.042402827,5.384341637,5.114754098
19:16.9,-0.028304073,-9.594562648,-0.275935649,7.057491126,173.0974716,8.554905383,-0.042402827,5.395017794,5.118852459
19:16.9,-0.237319084,-9.821513002,0.336639823,-4.41791242,150.6827338,-4.028582717,-0.053003534,5.387900356,5.12704918
19:16.9,-0.637938111,-10.09574468,0.598446577,-13.44959534,137.1067583,-14.63666539,-0.045936396,5.387900356,5.118852459
19:16.9,-0.906561986,-10.12411348,0.846664817,-17.33250365,119.8530102,-16.19210273,-0.045936396,5.387900356,5.12295082
19:16.9,-0.848182436,-10.19976359,1.386383813,-14.10270846,112.0585538,-14.49667603,-0.056537102,5.387900356,5.12704918
19:16.9,-0.655443667,-10.26595745,1.836375262,-2.720299533,132.8841305,-8.772666611,-0.049469965,5.37366548,5.12704918
19:16.9,-0.67465135,-10.26595745,1.934666664,8.645702874,155.1323847,-4.946290749,-0.045936396,5.384341637,5.12704918
19:17.0,-0.726169376,-9.91607565,1.421566534,14.51953328,168.390528,1.648763583,-0.053003534,5.380782918,5.118852459
19:17.0,-0.787574931,-9.537825059,1.281059027,11.88779436,168.3602583,7.637197351,-0.074204947,5.384341637,5.12704918
19:17.0,-0.715283205,-9.08392435,1.14826798,5.175355167,172.6282907,11.54134508,-0.06360424,5.380782918,5.12704918
19:17.0,-0.764437165,-8.970449173,0.774847331,-3.129274081,189.8971737,16.86094079,-0.067137809,5.37366548,5.12704918
19:17.0,-0.87561707,-9.377068558,0.142379707,-10.32208187,177.0779415,20.7184254,-0.067137809,5.370106762,5.12295082
19:17.0,-0.514884862,-9.91607565,0.252071714,-9.401291109,147.8827835,18.52525875,-0.081272085,5.370106762,5.131147541
19:17.0,-0.376932262,-10.26595745,0.685828039,-0.584762366,134.0646501,13.42342426,-0.081272085,5.366548043,5.12704918
19:17.0,-0.692346031,-10.41725768,0.690495179,9.261937591,130.8257886,8.368252902,-0.077738516,5.370106762,5.114754098
19:17.0,-1.075554066,-10.51182033,0.381355044,13.68887733,124.2421215,7.901621699,-0.081272085,5.366548043,5.12704918
19:17.0,-1.25963462,-10.35106383,0.146149903,10.05525302,121.0032601,11.30802948,-0.091872792,5.362989324,5.12295082
19:17.1,-1.518560091,-10.38888889,0.404175655,-1.326474807,124.6204932,14.13892544,-0.088339223,5.359430605,5.12704918
19:17.1,-1.549830244,-10.143026,0.823856827,-8.497157006,126.1793845,17.32757199,-0.09540636,5.355871886,5.12704918
19:17.1,-1.264551877,-9.859338061,1.033985681,-10.45638135,134.8365283,19.98736985,-0.106007067,5.352313167,5.114754098
19:17.1,-1.054969491,-9.689125296,0.794749348,-9.169101716,129.7360782,20.51621855,-0.102473498,5.352313167,5.110655738
19:17.1,-0.946774043,-9.944444444,1.012039101,3.206290774,107.1851267,25.94469487,-0.106007067,5.352313167,5.118852459
19:17.1,-0.994415,-9.982269504,1.375861266,31.5531618,85.98117828,31.48205181,-0.109540636,5.348754448,5.12295082
19:17.1,-0.872591065,-9.679669031,1.332377291,49.27097949,86.54116835,34.96623146,-0.127208481,5.362989324,5.118852459
19:17.1,-1.141687753,-9.660756501,0.726663314,55.00269298,96.39396664,36.64610379,-0.127208481,5.362989324,5.118852459
19:17.1,-1.339113106,-10.08628842,0.222776394,49.6258392,95.7734371,32.64862982,-0.141342756,5.37366548,5.135245902
19:17.1,-1.585125043,-10.45508274,-0.14385298,33.32198092,96.56045017,27.54679533,-0.137809187,5.370106762,5.12295082
19:17.1,-1.91184478,-10.43617021,-0.052485515,15.82210037,97.77123952,25.30696556,-0.141342756,5.384341637,5.118852459
19:17.2,-1.645395846,-10.19030733,0.011060894,-2.347129469,98.22528552,23.05158141,-0.148409894,5.377224199,5.135245902
19:17.2,-1.554652939,-9.660756501,0.191246676,-21.22111705,105.0813802,21.97832965,-0.151943463,5.377224199,5.12704918
19:17.2,-1.501474334,-9.216312057,0.470758489,-32.7286039,106.9126991,19.59851051,-0.16254417,5.366548043,5.12295082
19:17.2,-1.098585803,-9.169030733,0.662455442,-41.35818449,111.8163959,14.52778478,-0.183745583,5.362989324,5.131147541
19:17.2,-1.021660508,-9.178486998,0.583301291,-40.88154756,113.2996129,14.03004483,-0.169611307,5.352313167,5.12704918
19:17.2,-0.858584327,-9.159574468,0.630531067,-26.86187196,99.66309787,21.55836156,-0.173144876,5.34519573,5.12704918
19:17.2,-0.531202651,-9.244680851,0.686967909,-10.65208194,92.61024994,29.00890643,-0.180212014,5.341637011,5.131147541
19:17.2,-0.376122747,-9.386524823,0.657405752,9.075051765,87.94871096,27.99787216,-0.201413428,5.341637011,5.135245902
19:17.2,-0.569996268,-9.206855792,0.510398809,30.02505856,79.42778096,18.99188995,-0.187279152,5.34519573,5.131147541
19:17.2,-0.836918015,-9.405437352,0.367904853,35.40052946,70.77063715,5.81733566,-0.190812721,5.341637011,5.12295082
19:17.3,-1.565958908,-9.490543735,0.022888754,29.4682131,71.52738049,-7.99494794,-0.197879859,5.341637011,5.135245902
19:17.3,-2.100842592,-9.783687943,-0.302368674,14.85505706,79.73047829,-12.91012994,-0.197879859,5.338078292,5.135245902
19:17.3,-2.4243472,-10.08628842,-0.551165869,-10.01947187,92.77673347,-10.68585454,-0.19434629,5.341637011,5.131147541
19:17.3,-2.489588275,-10.28486998,-0.538717711,-30.16494757,98.67933152,-5.366258831,-0.190812721,5.34519573,5.12295082
19:17.3,-2.424252637,-10.09574468,-0.50202259,-46.95832962,104.3246368,1.446556728,-0.190812721,5.327402135,5.12704918
19:17.3,-2.196124507,-9.859338061,-0.084840837,-56.8820833,95.36479569,13.70340299,-0.190812721,5.323843416,5.131147541
19:17.3,-1.832596968,-9.71749409,0.331932548,-54.09177931,85.19416521,24.4048119,-0.19434629,5.298932384,5.12295082
19:17.3,-1.593541119,-9.613475177,0.505080586,-41.64258866,82.13692211,31.71536741,-0.204946996,5.295373665,5.12704918
19:17.3,-1.403450103,-9.414893617,0.677772646,-24.0888536,74.07003811,32.97527166,-0.222614841,5.295373665,5.135245902
19:17.3,-1.162786689,-9.471631206,1.264529341,8.229469443,48.41643889,30.92209437,-0.219081272,5.295373665,5.135245902
19:17.4,-1.186155129,-9.055555556,0.485617597,31.64409593,58.42058584,29.91106009,-0.219081272,5.291814947,5.131147541
19:17.4,-1.474554063,-9.027186761,-0.414295896,35.70172569,70.11983788,26.31799983,-0.219081272,5.295373665,5.135245902
19:17.4,-2.114418065,-9.386524823,-0.22772509,32.39105833,69.90794974,17.24980013,-0.247349823,5.298932384,5.135245902
19:17.4,-2.267133903,-9.48108747,-0.127152979,27.50695272,83.02987925,18.61858499,-0.236749117,5.302491103,5.12704918
19:17.4,-1.960094662,-9.452718676,-0.346325576,21.17423664,92.89781241,15.07218785,-0.229681979,5.298932384,5.135245902
19:17.4,-1.714460976,-9.046099291,-0.254748781,15.92976773,96.24261797,7.155011775,-0.240282686,5.306049822,5.131147541
19:17.4,-1.813052583,-8.790780142,0.028171988,13.55280243,92.489171,2.550917241,-0.229681979,5.295373665,5.131147541
19:17.4,-1.899581719,-8.781323877,0.382100288,19.39996606,83.30230686,0.63772931,-0.240282686,5.298932384,5.135245902
19:17.4,-2.187129589,-8.838061466,0.101055099,26.46149726,75.50785046,5.77067254,-0.247349823,5.295373665,5.131147541
19:17.4,-2.045583609,-9.547281324,-0.678062767,28.58306346,64.64101609,17.59199634,-0.250883392,5.302491103,5.135245902
19:17.5,-1.163826878,-9.367612293,-2.346555627,22.03244491,51.41314251,18.08973629,-0.240282686,5.295373665,5.12704918
19:17.5,-0.057346272,-8.611111111,-3.532567419,-22.96257488,25.60819462,-15.75658028,-0.247349823,5.298932384,5.139344262
19:17.5,-0.36916666,-9.121749409,-1.738935107,-52.83939067,30.93566774,-40.55025151,-0.247349823,5.288256228,5.139344262
19:17.5,-0.140754841,-8.913711584,-1.547100952,-53.33194754,67.48637105,-54.08255639,-0.243816254,5.28113879,5.12295082
19:17.5,-0.698912402,-8.800236407,-0.993297905,-51.800064,86.60170782,-58.87330341,-0.212014134,5.266903915,5.118852459
19:17.5,-1.496125812,-8.790780142,-0.31834492,-38.40207807,93.68482548,-55.49800437,-0.215547703,5.259786477,5.114754098
19:17.5,-2.031009496,-9.08392435,0.052902864,-17.27253754,109.0315804,-43.47447372,-0.204946996,5.256227758,5.12295082
19:17.5,-2.387255711,-9.953900709,0.094594887,-3.587770999,121.6540593,-28.48005774,-0.215547703,5.24911032,5.118852459
19:17.5,-3.254491343,-10.62529551,-0.115647257,11.18508635,123.167546,-16.90760391,-0.190812721,5.238434164,5.12295082
19:17.5,-2.082255299,-10.6820331,-0.362240623,27.70519312,114.8433693,-2.006514172,-0.183745583,5.241992883,5.12704918
19:17.5,-1.465097798,-9.972813239,-0.404934194,29.97735409,132.596568,2.36426476,-0.187279152,5.241992883,5.12295082
19:17.6,-1.380932728,-9.745862884,-0.790632718,30.30760402,143.962853,5.039616989,-0.19434629,5.241992883,5.12295082
19:17.6,-1.045554775,-9.670212766,-1.393148885,24.83306854,142.8126031,7.699414844,-0.180212014,5.241992883,5.12704918
19:17.6,-0.200605845,-9.651300236,-2.382780755,8.320626321,112.2855768,4.806301388,-0.183745583,5.238434164,5.118852459
19:17.6,0.463572223,-9.802600473,-1.936652636,1.165975292,88.00925043,-7.606088604,-0.176678445,5.234875445,5.114754098
19:17.6,-0.043351,-10.0106383,-1.625395116,5.384616158,89.74976011,-11.49468196,-0.180212014,5.224199288,5.118852459
19:17.6,-0.400678952,-9.812056738,-1.604187787,14.74245598,92.95835187,1.259904247,-0.176678445,5.227758007,5.12295082
19:17.6,-1.246857197,-9.708037825,-0.998360308,26.97738554,97.63502571,17.20313701,-0.169611307,5.227758007,5.118852459
19:17.6,-1.740246496,-9.348699764,-0.359374179,27.15879195,104.9300315,22.7093852,-0.180212014,5.231316726,5.131147541
19:17.6,-1.912926518,-9.367612293,-0.1906894,31.26951532,114.2682443,24.37370315,-0.173144876,5.231316726,5.12295082
19:17.6,-2.127290051,-10.02009456,-0.221260673,29.23788269,121.8508126,27.20459912,-0.183745583,5.234875445,5.12704918
19:17.7,-2.773300625,-9.764775414,-0.227163691,29.25215241,124.7869767,28.324514,-0.180212014,5.231316726,5.131147541
19:17.7,-1.73826068,-9.547281324,0.231187732,31.56981175,136.3802847,21.26282847,-0.197879859,5.238434164,5.131147541
19:17.7,-0.862083145,-8.809692671,-0.687463726,25.47204384,137.5153997,25.32251993,-0.183745583,5.227758007,5.131147541
19:17.7,0.249220156,-8.535460993,-0.289301908,5.69401914,92.95835187,4.744083894,-0.187279152,5.238434164,5.135245902
19:17.7,-0.547668018,-9.51891253,-0.506936892,-20.74481033,74.53921898,-9.597048402,-0.187279152,5.227758007,5.12704918
19:17.7,-0.606951646,-10.31323877,-1.21452587,-35.956186,76.83971873,-11.75910631,-0.201413428,5.231316726,5.131147541
19:17.7,-0.304504426,-10.78605201,-2.05647641,-33.20266287,78.26239621,-11.91465004,-0.173144876,5.217081851,5.131147541
19:17.7,-0.193229959,-10.38888889,-2.198899842,-15.55811862,79.18562309,-3.297527166,-0.166077739,5.217081851,5.139344262
19:17.7,-1.036612872,-9.604018913,-1.707818084,12.175471,79.53372502,10.25033209,-0.16254417,5.213523132,5.135245902
19:17.7,-1.971778882,-9.244680851,-0.828975807,35.16655067,81.12288604,23.72041947,-0.173144876,5.209964413,5.139344262
19:17.8,-2.262636445,-8.970449173,0.034464517,42.39782446,87.08602356,30.64211564,-0.173144876,5.213523132,5.139344262
19:17.8,-2.208606776,-8.611111111,0.422728141,31.49976943,97.45340731,29.80217948,-0.169611307,5.220640569,5.143442623
19:17.8,-1.929433433,-8.677304965,0.312689088,13.22645101,115.0249877,23.37822326,-0.169611307,5.220640569,5.147540984
19:17.8,-2.0987092,-9.036643026,-0.221571064,-2.52376524,132.5360286,6.735043692,-0.173144876,5.213523132,5.151639344
19:17.8,-1.478767833,-9.566193853,-0.987649709,-15.77621883,130.7198445,-22.75604832,-0.169611307,5.213523132,5.139344262
19:17.8,-0.8129822,-9.878250591,-1.089286323,-15.30142342,122.8799835,-46.36758717,-0.166077739,5.206405694,5.151639344
19:17.8,-0.400773515,-9.802600473,-1.447322483,-9.752450594,113.1179944,-52.51156468,-0.148409894,5.202846975,5.139344262
19:17.8,-0.273748634,-10.02009456,-1.466037656,0.241147117,101.5700911,-39.80364159,-0.141342756,5.1886121,5.147540984
19:17.8,-0.503011517,-10.143026,-1.276126994,10.65798589,98.40690392,-23.42488638,-0.123674912,5.181494662,5.139344262
19:17.8,-1.341098922,-9.887706856,-1.064290728,23.3914555,94.54751289,-8.399361649,-0.130742049,5.1886121,5.139344262
19:17.9,-2.071463692,-9.840425532,-0.527723536,39.26157979,90.43082912,3.344190286,-0.141342756,5.195729537,5.147540984
19:17.9,-2.490817589,-10.16193853,-0.22601689,52.69467191,94.89561482,12.45905311,-0.120141343,5.202846975,5.151639344
19:17.9,-2.142904353,-10.37943262,-0.109601891,55.15494843,97.75610465,13.54785925,-0.120141343,5.213523132,5.151639344
19:17.9,-1.981677877,-11.13593381,-0.545096109,54.8194104,101.1009102,6.797261186,-0.113074205,5.213523132,5.143442623
19:17.9,-1.295213107,-10.63475177,-0.733551363,54.63047135,105.2478637,-2.31760164,-0.130742049,5.220640569,5.139344262
19:17.9,-0.500931138,-10.35106383,-0.842430388,56.46486441,108.6078041,-9.923690244,-0.109540636,5.224199288,5.143442623
19:17.9,-0.01936217,-9.528368794,-0.669084309,60.16365964,110.6812809,-15.2743947,-0.116607774,5.231316726,5.131147541
19:17.9,-0.038611402,-8.563829787,-0.38423923,62.72330301,118.8087044,-15.91212401,-0.106007067,5.238434164,5.143442623
19:17.9,-0.686796917,-8.091016548,-0.137237193,66.34790755,121.1546087,-9.550385282,-0.106007067,5.241992883,5.147540984
19:17.9,-1.606212513,-8.346335697,0.266907456,68.48787816,122.7740395,-0.451076829,-0.106007067,5.252669039,5.143442623
19:17.9,-1.820765171,-8.979905437,0.69721578,61.32800163,128.4496145,3.313081539,-0.106007067,5.252669039,5.143442623
19:18.0,-1.746824333,-9.651300236,0.722810185,39.51001611,128.737177,-5.13294323,-0.102473498,5.252669039,5.147540984
19:18.0,-1.25500105,-10.8144208,0.601994035,16.80208963,120.1405726,-21.32504596,-0.113074205,5.266903915,5.135245902
19:18.0,-0.732043725,-11.24940898,0.326436232,-5.813967983,106.9278339,-36.07059197,-0.088339223,5.256227758,5.135245902
19:18.0,-0.340744851,-11.0035461,0.006146772,-24.83181324,99.54201893,-36.58388629,-0.077738516,5.252669039,5.147540984
19:18.0,0.029171399,-10.54018913,-0.257244207,-36.24835198,92.09566447,-24.04706131,-0.077738516,5.245551601,5.135245902
19:18.0,-0.058817726,-9.424349882,-0.247902843,-37.42400341,77.77808048,-9.954798991,-0.070671378,5.241992883,5.139344262
19:18.0,-1.060306548,-8.195035461,-0.348280424,-28.88670867,65.26154563,4.386333305,-0.070671378,5.238434164,5.151639344
19:18.0,-1.689189818,-7.731678487,-0.366245026,-9.068918641,69.57498267,13.03456493,-0.077738516,5.231316726,5.139344262
19:18.0,-1.744732489,-7.939716312,-0.069311245,2.723219017,86.78332622,3.99747397,-0.070671378,5.231316726,5.131147541
19:18.0,-1.404017479,-9.358156028,-0.0291042,1.020304051,101.010101,-22.242754,-0.074204947,5.231316726,5.135245902
19:18.1,-0.696748927,-10.93735225,-0.177343844,-10.65711292,110.3937184,-54.93804693,-0.067137809,5.227758007,5.139344262
19:18.1,0.31505869,-11.27777778,-0.478355642,-27.60535283,109.8488632,-82.03376543,-0.06360424,5.224199288,5.131147541
19:18.1,1.048975292,-10.71985816,-0.187166095,-41.56517706,95.89451603,-85.097977,-0.060070671,5.224199288,5.131147541
19:18.1,1.311074345,-10.03900709,-0.353554517,-61.45089679,83.33257659,-63.81959416,-0.024734982,5.213523132,5.135245902
19:18.1,0.895177716,-9.745862884,-0.774154093,-76.73933317,64.29291416,-15.92767839,-0.010600707,5.199288256,5.139344262
19:18.1,0.009071104,-9.490543735,-1.768459339,-63.60811139,54.1071488,21.85389466,-0.017667845,5.185053381,5.139344262
19:18.1,-1.193489467,-9.28250591,-2.631598109,0.192250511,61.68971707,38.80816169,-0.03180212,5.195729537,5.143442623
19:18.1,-1.124749574,-9.433806147,-0.796315117,38.3486481,68.6063512,32.69529294,-0.014134276,5.185053381,5.139344262
19:18.1,-0.533377592,-9.027186761,0.027549236,34.52375343,86.04171775,9.239297813,-0.014134276,5.185053381,5.143442623
19:18.1,0.561460343,-9.027186761,-0.110928266,14.94918443,96.66639424,-9.083754079,-0.014134276,5.195729537,5.143442623
19:18.2,0.895272279,-9.755319149,-0.273753915,-5.470077303,98.31609472,-24.03150694,-0.024734982,5.192170819,5.139344262
19:18.2,0.794169029,-10.20921986,-0.63117138,-29.37183365,91.88377633,-33.8307622,-0.007067138,5.195729537,5.135245902
19:18.2,0.448525297,-10.21867612,-1.539944108,-44.86906568,97.87718358,-19.2563143,0.003533569,5.185053381,5.139344262
19:18.2,0.08329563,-10.19030733,-1.772013881,-45.2700804,102.3571042,2.659797855,0.003533569,5.181494662,5.135245902
19:18.2,-0.516019614,-9.802600473,-1.308830967,-29.40918088,95.80370683,13.54785925,0.007067138,5.177935943,5.143442623
19:18.2,-0.932956431,-9.405437352,-0.827946534,-7.895306743,82.16719185,11.8213238,0.007067138,5.167259786,5.131147541
19:18.2,-0.763491538,-9.06501182,-0.558367327,5.151029906,80.33587296,3.670832128,0.014134276,5.170818505,5.143442623
19:18.2,0.212128667,-8.6678487,-0.395516374,13.09001474,77.14241607,-9.099308453,-0.017667845,5.167259786,5.139344262
19:18.2,1.117442963,-8.923167849,-0.460875921,11.12706573,79.33697176,-16.05211337,0.021201413,5.170818505,5.147540984
19:18.2,1.643048042,-9.622931442,-0.576853527,2.341206237,85.52713228,-19.05410744,0.03180212,5.174377224,5.135245902
